1829	3609.24
1820.2	3580.94
1833.2	3649.1
1849.4	3747
1845.2	3755.45
1838.5	3669.05
1820.3	3646.18
1842.6	3681.25
1844.6	3637.82
1842.6	3689.02
1853.1	3744.58
1849.6	3815.42
1848.7	3796.05
1838.5	3788.28
1850.5	3729.39
1841.3	3687.15
1847.6	3740.38
1836.9	3738.37
1851.4	3795.99
1834.5	3720.34
1843.6	3789.25
1859.1	3759.28
1857	3750.42
1886.9	3821.94
1897.6	3844.32
1903.8	3880.98
1879.7	3812.17
1863.2	3824.23
1880.4	3829.7
1863.4	3846.05
1850.3	3827.73
1852.8	3811.03
1864	3793.68
1870.3	3861.02
1854.9	3825.11
1866.1	3890.49
1841.6	3845.1
1851.6	3832.95
1815.4	3725.21
1771.4	3697.31
1764.7	3685.1
1789.8	3735.25
1747.8	3670.79
1768.4	3676.18
1772.3	3624.31
1755.2	3585.97
1770.4	3627.49
1808.2	3625.7
1774.6	3564.98
1750.6	3460.86
1783.6	3557.95
1775.1	3518.36
1653.2	3329.88
1688.1	3383.11
1691	3392.2
1697.5	3362.35
1734	3515.6
1750	3538.58
1767.1	3601.93
1787.7	3567.07
1773.9	3513.52
1761	3572.33
1771.3	3497.06
1789.3	3601.55
1798.6	3613.4
1812.1	3642.18
1806.3	3568.06
1776.2	3538.27
1762.4	3505.61
1757.5	3442.26
1765	3470.49
1755.7	3568.68
1770.2	3635.18
1761.9	3612.81
1747.8	3615.28
1750.8	3658.48
1780.7	3801.92
1790.9	3803.82
1793.8	3775.24
1792.1	3712.59
1802.9	3683.68
1825.3	3695.82
1816.3	3675.83
1828.8	3656.88
1845.5	3742.18
1835.1	3714.93
1862.7	3713.85
1881.5	3738.5
1896.1	3745.4
1883.4	3856.61
1881	3832.3
1900.7	3910
1898.8	3879.19
1908.3	3904.95
1886.3	3831.55
1892.2	3852.24
1886	3777.59
1876.1	3813.76
1848.4	3798.43
1867.6	3897.75
1872.6	3869.2
1884.6	3891.31
1910.1	3885.61
1936.1	3917.87
1913.4	3890.88
1908.3	3877.62
1908.3	3812.55
1888.6	3796.19
1903.3	3796.64
1871.4	3727.59
1860.9	3677.39
1832.1	3606.62
1820.5	3543.76
1811.1	3616.05
1828.3	3558.57
1797.4	3496.34
1793.8	3494.3
1770.6	3513.65
1767.1	3556.89
1728.2	3525.75
1742	3553.76
1767.9	3562.22
1771.1	3505.48
1737.7	3448.47
1748.1	3529.26
1757.6	3536.75
1774.1	3545.73
1766.9	3516.03
1756.6	3530.44
1778.8	3663.65
